,record_time,type,name,mappingName,capacity,used,percent,gov,status,note,noteId
0,2018-06-15 03:10,nuclear,核一#1,['核一'],636.0,0.0,0,True,fix,歲修逾排程,
1,2018-06-15 03:10,nuclear,核一#2,['核一'],636.0,0.0,0,True,fix,歲修,
2,2018-06-15 03:10,nuclear,核二#1,['核二'],985.0,979.9,99.48,True,online,,
3,2018-06-15 03:10,nuclear,核二#2,['核二'],985.0,588.5,59.75,True,online,測試運轉,
4,2018-06-15 03:10,nuclear,核三#1,['核三'],951.0,943.8,99.24,True,online,,
5,2018-06-15 03:10,nuclear,核三#2,['核三'],951.0,935.8,98.4,True,online,,
6,2018-06-15 03:10,coal,林口#1,['林口'],800.0,752.1,94.01,True,online,,
7,2018-06-15 03:10,coal,林口#2,['林口'],800.0,0.0,0,True,fix,檢修,
8,2018-06-15 03:10,coal,台中#1,['台中'],550.0,531.7,96.67,True,online,,
9,2018-06-15 03:10,coal,台中#2,['台中'],550.0,527.5,95.91,True,online,,
10,2018-06-15 03:10,coal,台中#3,['台中'],550.0,0.0,0,True,break,故障,
11,2018-06-15 03:10,coal,台中#4,['台中'],550.0,522.5,95,True,online,,
12,2018-06-15 03:10,coal,台中#5,['台中'],550.0,534.5,97.18,True,online,,
13,2018-06-15 03:10,coal,台中#6,['台中'],550.0,523.0,95.09,True,online,,
14,2018-06-15 03:10,coal,台中#7,['台中'],550.0,522.7,95.04,True,online,,
15,2018-06-15 03:10,coal,台中#8,['台中'],550.0,521.6,94.84,True,online,,
16,2018-06-15 03:10,coal,台中#9,['台中'],550.0,508.5,92.45,True,online,運轉限制,
17,2018-06-15 03:10,coal,台中#10,['台中'],550.0,530.3,96.42,True,online,,
18,2018-06-15 03:10,coal,興達#1,['興達'],500.0,373.3,74.66,True,online,運轉限制,
19,2018-06-15 03:10,coal,興達#2,['興達'],500.0,380.9,76.18,True,online,,
20,2018-06-15 03:10,coal,興達#3,['興達'],550.0,526.0,95.64,True,online,,
21,2018-06-15 03:10,coal,興達#4,['興達'],550.0,350.8,63.78,True,online,,
22,2018-06-15 03:10,coal,大林#1,['大林'],800.0,757.9,94.74,True,online,,
23,2018-06-15 03:10,coal,大林#2(註10),['大林'],0.0,376.4,0,True,online,新機組試俥,10
24,2018-06-15 03:10,co-gen,汽電共生,['汽電共生'],623.2,761.4,122.18,True,online,,
25,2018-06-15 03:10,coal,和平#1,['和平'],648.6,568.1,87.59,False,online,,
26,2018-06-15 03:10,coal,和平#2,['和平'],648.6,560.9,86.48,False,online,,
27,2018-06-15 03:10,coal,麥寮#1,['麥寮'],600.0,565.2,94.2,False,online,,
28,2018-06-15 03:10,coal,麥寮#2,['麥寮'],600.0,566.6,94.43,False,online,,
29,2018-06-15 03:10,coal,麥寮#3,['麥寮'],600.0,571.0,95.17,False,online,,
30,2018-06-15 03:10,lng,大潭CC#1,['大潭'],742.7,633.5,85.3,True,online,,
31,2018-06-15 03:10,lng,大潭CC#2,['大潭'],742.7,415.7,55.97,True,online,,
32,2018-06-15 03:10,lng,大潭CC#3,['大潭'],724.7,664.3,91.67,True,online,,
33,2018-06-15 03:10,lng,大潭CC#4,['大潭'],724.7,676.8,93.39,True,online,,
34,2018-06-15 03:10,lng,大潭CC#5,['大潭'],724.7,650.7,89.79,True,online,,
35,2018-06-15 03:10,lng,大潭CC#6,['大潭'],724.7,667.5,92.11,True,online,,
36,2018-06-15 03:10,lng,大潭CC#7,['大潭'],600.0,0.0,0,True,limit,環保限制,
37,2018-06-15 03:10,lng,通霄CC#1,['通霄'],892.6,868.0,97.24,True,online,,
38,2018-06-15 03:10,lng,通霄CC#2(註10),['通霄'],0.0,0.0,0,True,online,,10
39,2018-06-15 03:10,lng,通霄CC#4,['通霄'],386.0,367.7,95.26,True,online,,
40,2018-06-15 03:10,lng,通霄CC#5,['通霄'],386.0,373.9,96.87,True,online,,
41,2018-06-15 03:10,lng,通霄CC#6,['通霄'],321.2,147.4,45.89,True,online,部分檢修,
42,2018-06-15 03:10,lng,興達CC#1,['興達'],445.2,325.1,73.02,True,online,,
43,2018-06-15 03:10,lng,興達CC#2,['興達'],445.2,326.7,73.38,True,online,,
44,2018-06-15 03:10,lng,興達CC#3,['興達'],445.2,213.1,47.87,True,online,部分檢修,
45,2018-06-15 03:10,lng,興達CC#4,['興達'],445.2,345.9,77.7,True,online,,
46,2018-06-15 03:10,lng,興達CC#5,['興達'],445.2,323.6,72.69,True,online,,
47,2018-06-15 03:10,lng,南部CC#1,['南部'],288.8,286.7,99.27,True,online,,
48,2018-06-15 03:10,lng,南部CC#2,['南部'],288.8,288.5,99.9,True,online,,
49,2018-06-15 03:10,lng,南部CC#3,['南部'],288.8,257.6,89.2,True,online,,
50,2018-06-15 03:10,lng,南部CC#4,['南部'],251.4,0.0,0,True,fix,檢修,
51,2018-06-15 03:10,lng,大林#5,['大林'],500.0,405.4,81.08,True,online,運轉限制,
52,2018-06-15 03:10,lng,大林#6,['大林'],550.0,537.6,97.75,True,online,,
53,2018-06-15 03:10,lng,海湖#1,['海湖'],450.0,0.0,0,False,online,,
54,2018-06-15 03:10,lng,海湖#2,['海湖'],450.0,0.0,0,False,online,,
55,2018-06-15 03:10,lng,新桃#1,['新桃'],600.0,0.0,0,False,online,,
56,2018-06-15 03:10,lng,國光#1,['國光'],480.0,0.0,0,False,online,,
57,2018-06-15 03:10,lng,星彰#1,['星彰'],490.0,0.0,0,False,online,,
58,2018-06-15 03:10,lng,星元#1,['星元'],490.0,0.0,0,False,online,,
59,2018-06-15 03:10,lng,嘉惠#1,['嘉惠'],670.0,0.0,0,False,online,,
60,2018-06-15 03:10,lng,豐德#1,['豐德'],490.0,0.0,0,False,online,,
61,2018-06-15 03:10,lng,豐德#2,['豐德'],490.0,0.0,0,False,online,部分檢修,
62,2018-06-15 03:10,oil,協和#1,['協和'],500.0,309.5,61.9,True,online,運轉限制,
63,2018-06-15 03:10,oil,協和#2,['協和'],500.0,435.1,87.02,True,online,運轉限制,
64,2018-06-15 03:10,oil,協和#3,['協和'],500.0,134.8,26.96,True,online,環保限制,
65,2018-06-15 03:10,oil,協和#4,['協和'],500.0,0.0,0,True,fix,檢修,
66,2018-06-15 03:10,diesel,核一Gas1,['核一'],0.0,0.0,0,True,online,,
67,2018-06-15 03:10,diesel,核一Gas2,['核一'],0.0,0.0,0,True,online,,
68,2018-06-15 03:10,diesel,核二Gas1,['核二'],0.0,0.0,0,True,online,,
69,2018-06-15 03:10,diesel,核二Gas2,['核二'],0.0,0.0,0,True,online,,
70,2018-06-15 03:10,diesel,核三Gas1,['核三'],0.0,0.0,0,True,online,,
71,2018-06-15 03:10,diesel,核三Gas2,['核三'],0.0,0.0,0,True,online,,
72,2018-06-15 03:10,diesel,台中Gas1&amp;2,['台中'],140.0,0.0,0,True,online,,
73,2018-06-15 03:10,diesel,台中Gas3&amp;4,['台中'],140.0,0.0,0,True,online,,
74,2018-06-15 03:10,diesel,澎湖尖山(註4),['尖山'],129.8,19.7,15.18,True,online,,4
75,2018-06-15 03:10,diesel,金門塔山(註4),['塔山'],91.0,26.4,29.01,True,online,,4
76,2018-06-15 03:10,diesel,馬祖珠山(註4),"['珠山', '南竿', '北竿']",28.6,5.4,18.88,True,online,,4
77,2018-06-15 03:10,diesel,離島其他(註4),"['離島', '蘭嶼', '綠島', '旭光', '東引', '七美', '望安', '虎井']",42.7,0.0,0,True,online,,4
78,2018-06-15 03:10,hydro,德基#1,['大甲溪'],78.0,0.0,0,True,online,,
79,2018-06-15 03:10,hydro,德基#2,['大甲溪'],78.0,0.0,0,True,online,,
80,2018-06-15 03:10,hydro,德基#3,['大甲溪'],78.0,0.0,0,True,online,,
81,2018-06-15 03:10,hydro,青山#1,['大甲溪'],92.0,0.0,0,True,online,,
82,2018-06-15 03:10,hydro,青山#2,['大甲溪'],92.0,0.0,0,True,online,,
83,2018-06-15 03:10,hydro,青山#3,['大甲溪'],92.0,0.0,0,True,online,,
84,2018-06-15 03:10,hydro,青山#4,['大甲溪'],92.0,0.0,0,True,online,,
85,2018-06-15 03:10,hydro,谷關#1,['大甲溪'],54.4,18.4,33.82,True,online,,
86,2018-06-15 03:10,hydro,谷關#2,['大甲溪'],54.4,0.0,0,True,online,,
87,2018-06-15 03:10,hydro,谷關#3,['大甲溪'],54.4,0.0,0,True,online,,
88,2018-06-15 03:10,hydro,谷關#4,['大甲溪'],54.4,0.0,0,True,online,,
89,2018-06-15 03:10,hydro,天輪#1,['大甲溪'],22.5,0.0,0,True,online,,
90,2018-06-15 03:10,hydro,天輪#2,['大甲溪'],22.5,6.1,27.11,True,online,,
91,2018-06-15 03:10,hydro,天輪#3,['大甲溪'],22.5,6.2,27.56,True,online,,
92,2018-06-15 03:10,hydro,天輪#4,['大甲溪'],22.5,5.4,24,True,online,,
93,2018-06-15 03:10,hydro,天輪#5,['大甲溪'],105.0,0.0,0,True,online,,
94,2018-06-15 03:10,hydro,馬鞍#1,['大甲溪'],66.7,0.0,0,True,online,,
95,2018-06-15 03:10,hydro,馬鞍#2,['大甲溪'],66.7,8.7,13.04,True,online,,
96,2018-06-15 03:10,hydro,卓蘭#1,['卓蘭'],40.0,18.4,46,True,online,,
97,2018-06-15 03:10,hydro,卓蘭#2,['卓蘭'],40.0,0.0,0,True,online,,
98,2018-06-15 03:10,hydro,萬大#1,['萬大'],10.4,0.0,0,True,online,,
99,2018-06-15 03:10,hydro,萬大#2,['萬大'],10.4,0.0,0,True,online,,
100,2018-06-15 03:10,hydro,萬大#3,['萬大'],15.3,0.0,0,True,fix,檢修,
101,2018-06-15 03:10,hydro,萬大#4,['萬大'],19.7,0.0,0,True,online,,
102,2018-06-15 03:10,hydro,松林#1&amp;2,['萬大'],20.9,0.0,0,True,online,,
103,2018-06-15 03:10,hydro,大觀一#1,['大觀'],22.0,3.0,13.64,True,online,,
104,2018-06-15 03:10,hydro,大觀一#2,['大觀'],22.0,4.2,19.09,True,online,,
105,2018-06-15 03:10,hydro,大觀一#3,['大觀'],22.0,2.2,10,True,online,,
106,2018-06-15 03:10,hydro,大觀一#4,['大觀'],22.0,3.6,16.36,True,online,,
107,2018-06-15 03:10,hydro,大觀一#5,['大觀'],22.0,4.5,20.45,True,online,,
108,2018-06-15 03:10,hydro,鉅工#1,['明潭'],21.8,6.5,29.82,True,online,,
109,2018-06-15 03:10,hydro,鉅工#2,['明潭'],21.8,7.0,32.11,True,online,,
110,2018-06-15 03:10,hydro,水里#1,['明潭'],12.8,0.0,0,True,online,,
111,2018-06-15 03:10,hydro,立霧#1&amp;#2,['東部'],32.0,5.8,18.13,True,online,,
112,2018-06-15 03:10,hydro,龍澗#1,['東部'],48.6,0.0,0,True,online,,
113,2018-06-15 03:10,hydro,龍澗#2,['東部'],48.6,6.6,13.58,True,online,,
114,2018-06-15 03:10,hydro,碧海,['東部'],61.2,25.3,41.34,True,online,,
115,2018-06-15 03:10,hydro,烏來&amp;桂山&amp;粗坑,['桂山'],40.5,28.3,69.88,True,online,,
116,2018-06-15 03:10,hydro,北部小水力(註6),"['蘭陽', '桂山']",26.6,0.0,0,True,online,,6
117,2018-06-15 03:10,hydro,中部小水力(註6),"['大甲溪', '明潭']",9.8,0.0,0,True,online,,6
118,2018-06-15 03:10,hydro,南部小水力(註6),"['高屏', '明潭']",7.2,0.0,0,True,online,,6
119,2018-06-15 03:10,hydro,東部小水力(註6),"['東部', '東興']",54.6,23.0,42.12,True,online,,6
120,2018-06-15 03:10,hydro,翡翠#1,['桂山'],70.0,0.0,0,True,online,,
121,2018-06-15 03:10,hydro,石門#1,['石門'],45.0,0.0,0,True,online,,
122,2018-06-15 03:10,hydro,石門#2,['石門'],45.0,0.0,0,True,online,,
123,2018-06-15 03:10,hydro,曾文#1,['曾文'],50.0,0.0,0,True,online,,
124,2018-06-15 03:10,hydro,義興#1,['石門'],40.0,13.8,34.5,True,online,,
125,2018-06-15 03:10,hydro,名間,['名間'],16.7,0.0,0,True,online,,
126,2018-06-15 03:10,hydro,嘉南西口&amp;嘉南烏山頭,['烏山頭'],20.3,0.0,0,True,online,,
127,2018-06-15 03:10,hydro,后里示範,['后里'],0.1,0.0,0,True,online,,
128,2018-06-15 03:10,hydro,卑南,['卑南上圳小型'],2.0,0.1,5,True,online,,
129,2018-06-15 03:10,wind,石門,['石門'],4.0,0.7,17.5,True,online,,
130,2018-06-15 03:10,wind,林口,['林口'],6.0,2.9,48.33,True,online,,
131,2018-06-15 03:10,wind,蘆竹,['蘆竹'],7.2,3.1,43.06,True,online,,
132,2018-06-15 03:10,wind,大潭,['大潭'],15.1,3.8,25.17,True,online,,
